30885,chuyển,thay đổi,đảo,đổi
30886,nghỉ,đỗ,đậu,hạ,dừng,hạ cánh
30887,đi vượt tốc độ,đi quá tốc độ
30888,bay,bay liệng,bay lượn,chao liệng,liệng,là là,lơ lửng,lượn,lửng lơ,trôi lơ lửng
30889,đi đôi,đi cùng,đi theo,sánh đôi,sánh bước
30890,vội,vội vàng,vội vã,nhanh chóng,hối hả,gấp rút,hấp tấp
30891,để lắng,làm lắng xuống,làm chìm xuống
30892,dẫn qua,đưa qua,truyền qua
30893,chết đứng,chết lặng,chết điếng,chết điếng người,điếng người,lặng người
30894,phát,phân phát,cấp phát,ban phát
30895,lái vượt gió
30896,nở,nở ra,phồng,phồng ra,phồng lên,căng lên
30897,xoáy,chảy xoáy,cuộn xoáy,xoáy tít,xoáy lốc,xoáy tít mù
30898,đi lên,tiến lên,vươn lên,vượt lên,tiến đến
30899,khoe,khoe khoang,phô trương,phô ra
30900,đi chơi,đi nghỉ,du ngoạn,đi du ngoạn,đi du lịch,du lịch,nhàn du,phiếm du
30901,hành quân,dẫn đi
30902,đổ,đổ xô,tràn,chen,chen chúc
30903,đến gần,tiến gần,đến sát,áp sát,tiến sát,dồn lại gần
30904,giật mạnh,vặn mạnh
30905,đi nước kiệu
30906,đi theo đường zíc zắc,đi theo đường xoắn ốc,đi theo đường chữ chi
30907,đi xe,lái xe,chạy xe
30908,chìm nghỉm,chìm lỉm,chìm dưới
30909,bò,trườn,bò trườn
30910,di chuyển thành đàn,di chuyển theo đàn,di chuyển thành bầy,di chuyển theo bầy
30911,rắc phân,bón phân,rải phân
30912,chở,chuyển,tải,chuyên chở,vận chuyển,vận tải
30913,cặn,cấn
30914,lao ra,nhảy vọt ra
30915,kéo thẳng,làm thẳng,nắn thẳng,vuốt thẳng,ép thẳng,đặt thẳng,để thẳng
30916,diễn tiến,phát triển,tiến,tiến lên,tiến triển
30917,nổi bong bóng,nổi bọt,sủi bong bóng,sủi bọt,tạo bọt
30918,ghìm lại,hãm lại,hãm xe,phanh,phanh lại,thắng lại
30919,nhỏ giọt,giỏ giọt,rỏ giọt,chảy nhỏ giọt,chảy lì rì,chảy rì rì
30920,hun khói đuổi,xua đi bằng khói,dùng khói xua,đuổi bằng khói
30921,lội bì bõm,bì bõm lội,lội lõm bõm
30922,lặng lẽ đến với,lặng lẽ tiến lại,lẳng lặng tiến đến
30923,lăng xăng,chạy lăng xăng
30924,bôi nhựa bẫy chim,quét nhựa bẫy chim,phết nhựa bẫy chim
30925,qua,đi qua,trôi qua
30926,đi bộ đường dài
30927,đặt đúng tâm,đặt vào giữa,để vào giữa,đặt vào chính giữa
30928,bơi,bơi lội,chìm,hụp,hụp xuống,lặn,lặn xuống,lội,ngụp,ngụp xuống
30929,đu đưa,lúc lắc,đong đưa,đung đưa,vung vảy,vung vẩy
30930,đẩy,xô,ẩy,ẩn,du,đẩn,xô đẩy,xô đẩn
30931,dốc,nghiêng
30932,cập bến,cập bờ,cập cảng,lái cập bờ,lái vào bờ,vào bờ,đẩy vào bờ,đậu
30933,phun,vọt,tuôn,xì
30934,đổ,ngã,lật,xòa,xõa,đổ vật,đổ vật ra,ngã vật,ngã vật ra
30935,chạy tán loạn,chạy như ong vỡ tổ
30936,nhớ,dư
30937,quẩn quanh,quanh quẩn
30938,quẹo đi,uốn cong,bẻ cong,bẻ queo,uốn khúc,uốn quanh
30939,bổ xuống,lao xuống,nhao xuống,nhào xuống,quăng xuống,sà xuống,đâm xuống
30940,nô đùa,nô giỡn,chơi đùa,vui đùa,đùa nghịch,nô đùa nhảy nhót
30941,đỗ,sà,hạ,đậu,đỗ xuống,sà xuống,hạ xuống,đậu xuống
30942,quay đi,ngoảnh đi,quay ngoắt đi
30943,qua cầu,đi qua cầu
30944,giần,sàng,rây
30945,chạy nước đại,phi nước đại,phóng nước đại
30946,xử,xét xử,xử án,xử tội
30947,đi xe điện,đi tàu điện
30948,phong hậu
30949,đi qua,đi ngang qua,chạy ngang qua,chạy qua,chạy cắt ngang qua,đi cắt ngang qua
30950,thả diều
30951,đi rầm rầm,chạy rầm rầm
30952,bước vào,đi,đi vào
30953,to lên,cao lên,vang lên
30954,lái,đi,điều khiển
30955,để lại,để sót lại,để lại dấu vết
30956,bẻ quặt,cua,ngoặt,quặt,quẹo,rẽ,rẽ ngoặt,rẽ quặt
30957,lội,lội qua
30958,bứt lên trước,dẫn trước,tiến lên trước,tới trước,vươn lên trước,vượt lên trước,vượt trước,đi trước,đến trước,đứng trước,ở trước
30959,biến,chuồn,chuồn vào,chuồn đi,lén,lẩn,lẩn vào,lẩn đi,lẻn,lẻn vào,lẻn đi,lỉnh,lỏn,lủi,lủi vào,lủi đi,nhót,thoát,trốn thoát
30960,tựa,dựa,ngả,tựa vào,dựa vào,ngả ra,ngả xuống
30961,du lịch,du ngoạn,du hoành,du kí,du lãm,du nhai,du ngoại,chu du,vãn du,viễn du
30962,chập chững,lẫm chẫm,đi chập chững,bước chập chững,đi lẫm chẫm,bước lẫm chẫm
30963,uốn,uốn cong,vẽ đường cong
30964,chia ra,phân chia ra,phân ra,phân tách ra,tách ra,tách riêng ra
30965,lang chạ,chung chạ,lăng nhăng,lăng loàn
30966,chen,chen chúc,chen lấn,chen nhau,chèn,len,len nhau,lách,lèn,lèn nhau,lấn
30967,rơi,rơi rớt,rớt
30968,gần,gần đến,gần tới,gần kề,cận kề,giáp,sắp tới,sắp đến
30969,tiến về phía trước,đi về phía trước
30970,nhảy,nhảy xuống
30971,lấy xuống,đưa xuống,đem xuống,mang xuống,lôi xuống,kéo xuống,tháo xuống,hạ xuống
30972,xoáy,xoáy lên,cuộn lên,xoáy cuộn lên,bốc lên
30973,bơi bằng vây
30974,quẫy,quẫy đạp,vùng vẫy
30975,lùi ra khỏi,đi lùi ra,đi lùi ra khỏi
30976,lưu hành,phát hành
30977,đi,bắt
30978,đặt vào vị trí,đưa vào vị trí,đặt đúng vị trí,đưa đúng vị trí
30979,bay thành đàn,bay thành nhóm,bay theo tổ
30980,bơi,bơi thuyền,chèo,chèo thuyền,lái,lái thuyền,đi thuyền
30981,đem đến,đưa đến,đưa ra,đưa vào,tạo ra
30982,cập bến,cập cảng,quay về bến,quay về cảng,vào bến,vào cảng
30983,quay ngược,xoay ngược,đảo ngược,lộn ngược
30984,chảy dọc,chảy dọc theo
30985,đi tập tễnh,đi khập khiễng,đi cà nhắc,đi cà nhót,đi cà nhót cà nhắc
30986,quay ngược,nghịch hành,đảo chiều
30987,bay theo gió,cuốn theo gió,cuốn theo chiều gió
30988,bập bênh,chơi bập bênh,ngồi bập bênh
30989,đi nhờ xe,cho đi nhờ xe,cho quá giang
30990,cuộn,xoay,quay,xoáy,cuộn tròn,xoay tròn,xoáy tròn,xoáy trôn ốc,xoắn ốc
30991,bỏ trốn,chạy trốn,trốn chạy,lẩn trốn,đào tẩu,đào thoát,trốn thoát
30992,ngồi dậy,bật dậy,ngồi bật dậy
30993,hòa,hòa vốn,hoàn vốn,không lỗ không lãi
30994,nghiêng đi,dốc xuống
30995,sụt,giảm,sụt giảm,suy tàn,suy sụp,tàn tạ,sụt xuống
30996,cưỡi,cỡi,leo lên,phi,trèo lên,đi
30997,vung tay,vung tay lấy đà
30998,thẳng dậy,đứng thẳng,đứng thẳng dậy
30999,đến,đạt tới,đi tới,đạt đến,đến mức,đạt mức
31000,ngồi im,ngồi yên,yên một chỗ,yên vị,đứng im,đứng im một chỗ,đứng yên,đứng yên một chỗ,ở im
31001,dao động,rung,rung rinh,rung rung,rung từng đợt,rung động
31002,tịnh tiến,chuyển động tịnh tiến
31003,đào thoát,tẩu thoát,phắn,cao chạy xa bay,lặn mất tăm,mất tăm,mất hút,đào tẩu,đào thoát,biến,chạy re kèn,ù té chạy,ù té,lủi mất,lủi một mạch,chạy biến,chuồn thẳng,chuồn đi,chuồn mất,chạy mất
31004,đâm,đụng,xô,va,đâm phải,đụng phải,xô phải,va phải,đâm vào,đụng vào,xô vào,va vào
31005,vươn lung tung,bò lung tung,đi lung tung,lan lung tung
31006,chắt,đổ,rót,trút,đổ ra,rót ra,trút ra
31007,giơ,giơ lên,nhấc,nhấc lên,nâng,nâng lên,tăng,đưa lên
31008,làm nở,làm phồng,làm nở ra,làm phồng ra,làm phồng lên,làm phồng rộp
31009,di trú,chuyển đến
31010,lái,đi,tiến
31011,trượt,tuột,buột,vuột
31012,đi,qua,vượt,băng,xuyên,đi qua,vượt qua,băng qua,xuyên qua,đi xuyên qua
31013,nâng cằm ngang xà
31014,tiến chậm,tiến chầm chậm,bước chầm chậm,tiến chậm mà chắc
31015,gặp nhau,giao nhau,cắt nhau
31016,ở lại,lùi lại,nán lại
31017,sập,sập đổ,sụp,sụp đổ,vỡ tan,vỡ tan tành,vỡ vụn,đổ,đổ sập,đổ sụp,đổ vỡ
31018,chuyển,chuyển dời,chuyển đi,chuyển đến,di dời,dời,dời đi,dời đến,rời,rời đi
31019,vụt trôi,trôi nhanh,trôi qua nhanh,trôi đi nhanh
31020,tụt,rớt,thụt,tụt lại,thụt lại,tụt lùi,thụt lùi,giật lùi,tụt hậu,rớt lại,rớt lại đằng sau,lác
31021,họp,hội họp,họp bàn,dự họp,đi họp,tập họp
31022,tại chỗ,ở tại chỗ,ở nguyên tại chỗ,ở nguyên vị trí
31023,đẩy ra đường,xô ra đường,ném ra đường,vứt ra đường
31024,đổ,chất,xếp,vun,đổ thành đống,chất thành đống,vun thành đống,xếp thành đống
31025,dừng,đỗ,dừng lại,đỗ lại,dừng xe,đỗ xe
31026,chuyển,dời,đi đến,chuyển đến,dời đến
31027,đưa lên bờ,đem lên bờ,cho lên bờ,bốc lên bờ,đưa vào bờ,đem vào bờ,cho vào bờ,bốc vào bờ
31028,thăm,du lịch,viếng thăm,thăm viếng,tới thăm,đi thăm,đến thăm,viếng thăm
31029,dựng,dựng lên,dựng thẳng
31030,đảo,đảo kính
31031,khéo xen,khéo chen
31032,du thuyền,đi thuyền,đi du thuyền,lữ hành trên thuyền
31033,túm tụm,túm tụm lại,túm tụm vào,tụm vào nhau,túm tụm vào với nhau,túm năm tụm ba,xo ro vào nhau
31034,lấn,vượt qua,vượt hơn,vượt lên,dẫn trước,lấn át,lấn lướt,áp đảo
31035,lảng vảng như ma
31036,trải rộng,mở rộng,làm lan rộng
31037,tích,tích tụ,tích hợp,hợp lại
31038,đá,đá chân,đẩy chân,hất chân
31039,dốc,thoải,thoai thoải,thoải xuống,dốc thoải xuống,dốc thoai thoải
31040,tới,đến,đi đến,đi tới,tiến đến,tiến tới
31041,trôi,trôi nổi,trôi nổi bập bềnh,lênh đênh
31042,đi,đi xe,bắt xe,ngồi xe
31043,ngước,ngẩng,ngước nhìn,ngước lên,ngẩng lên,ngẩng đầu
31044,thổi,thổi qua,thổi trên,thổi vào
31045,lái,lái đến
31046,chạy về phía,đi về phía,chạy theo hướng,đi theo hướng
31047,cong xuống,lún xuống,võng xuống
31048,dầm,dằm,đầm,nhúng
31049,giẫm,dẫm,đạp,dận,giẫm xuống,giẫm vào,dẫm xuống,dẫm vào,dận xuống
31050,bay,đi máy bay,đáp máy bay,ngồi máy bay
31051,đi lại tự do,đi lại tùy ý,đi lại tự nhiên
31052,tụ tập,tụ họp,tập hợp,nhóm họp,túm tụm,đàn đúm
31053,đứng thẳng lên,thẳng người lên
31054,đè xuống,giẫm,giẫm xuống
31055,đạt tới,đạt đến,lên tới,lên đến
31056,kéo lê,lê,lê chân,lê lết,lết,lết chân,lết ì ạch,đi khệ nệ,đi khệnh khạng,đi kệ nệ,đi lê chân,đi lết,đi lết chân,đi ì ạch
31057,lên tàu,xuống tàu,đi lên tàu,đi xuống tàu
31058,chuyển,chuyển sang,mang sang,đưa sang,mang đến,đưa đến
31059,vào lại,trở vào,đi vào lại
31060,nhảy,đệm,co bóp,khiêu vũ,đánh nhịp,gõ phách
31061,dẫn,dắt,đưa,dẫn dắt,chỉ dẫn,dẫn đường,chỉ đường
31062,qua,quanh,đi qua,đi dọc theo
31063,trốn,tránh,né,trốn tránh,né tránh,lẩn tránh,lảng tránh,lẩn trốn,tránh khéo
31064,lắc,vẫy,ve vẩy,ngoe nguẩy,lắc lư,lúc lắc,lứ lắc,tung tẩy,tung tăng tung tẩy
31065,tụ,hợp,tụm,tụ lại,hợp lại,tụm lại,họp lại,tụ tập,tụ họp,nhóm họp,túm tụm
31066,nghiêng,lệch,ngả,lệch nghiêng,nghiêng ngả,ngả nghiêng,lệch lạc,thiên lệch
31067,di chuyển,di dời,đuổi ra,đuổi khỏi,đuổi chỗ
31068,vèo vèo vèo vun vút,đâm vèo vèo,lao vùn vụt,lao vèo vèo,lao vun vút,đi vun vút
31069,làm rơi,làm rớt,làm đổ,đánh rơi,đánh rớt,đánh đổ,để rơi,để rớt
31070,đi theo đoàn,du lịch theo đoàn
31071,hướng,khơi dòng,hình thành kênh dẫn,tạo thành đường dẫn
31072,quay theo quỹ đạo,di chuyển theo quỹ đạo,chuyển động theo quỹ đạo
31073,lao,lao bổ vào,lao vào,nhảy bổ vào,phóng,phóng vào,xông,xông vào,đâm bổ vào,đâm vào
31074,thường đến,thường tới,thường lui tới,thường lui đến,hay tới,hay đến,hay lui đến,hay lui tới,năng đến,năng tới,năng lui đến
31075,lùi,lùi lại,thụt lùi
31076,phóng,lao,phi,vọt,vụt
31077,lò cò,bước lò cò,đi lò cò,nhảy lò cò
31078,điều khiển,lái,cầm lái,lèo lái
31079,bật tách,gãy tách,bẻ tách,đóng tách
31080,chạy theo chiều gió
31081,trào,tràn,tuôn,trào ra,tràn ra,tuôn ra
31082,dừng,nghỉ,thôi,dừng lại,cắt ngang,xen ngang,làm gián đoạn
31083,đi chậm,di chuyển chậm,hạ từ từ,đáp từ từ,di chuyển từ từ
31084,đặt vào nôi,cho vào trong nôi
31085,cuộn,cuồn cuộn,cuộn lên,bốc lên
31086,hạ cánh xuống nước,hạ cánh xuống biển,hạ cánh khẩn cấp xuống nước
31087,lướt,lướt nhẹ,vút nhẹ
31088,phụt,phụt ra,phun nước,phun nước ra
31089,dao động,dao động sóng
31090,đến gần,lại gần
31091,chạy len lỏi,chạy quanh,chạy vòng quanh,len lỏi,đi len lỏi,đi quanh,đi quanh co,đi vòng quanh
31092,giậm,nhảy,bước giậm chân
31093,dẫn,dẫn truyền,truyền,truyền dẫn,truyền tải
31094,rỉ,rỉ ra,rò ra,rò rỉ ra
31095,bay nghiêng,bay trượt sang một bên,bay trật sang bên
31096,lái theo gió,lái theo hướng gió
31097,hạ cánh khẩn cấp,hạ cánh gấp
31098,lệch,chệch hướng,trẹo đi,lệch đi,chệch đi
31099,bơi,chèo,kéo,lái
31100,đi ngược,đi ngược đường,đi nghịch đường
31101,đi qua,xuất hiện
31102,đi nhẹ,lướt nhẹ,sượt nhẹ
31103,nổi lên,trồi lên,nhô lên
31104,uốn,uốn cong,gấp,gấp cong,gập,gập cong
31105,chạy vù vù,bay vù vù,phóng vù vù,chạy vèo vèo,bay vèo vèo,phóng vèo vèo
31106,lê lết,lê thân,lê bước
31107,đi,lái,cưỡi,ngồi,dùng,xài
31108,hướng theo,hướng vào,hướng về,nhắm,nhắm vào,nhằm,nhằm vào,tiến theo,tiến vào,tiến về,đi theo,đi về
31109,chạy nhanh hơn,chạy vượt hơn
31110,cào,bám,bám lấy,bám để leo,bám để trèo
31111,nhường chỗ,nhường đường,tránh đường,tránh xe
31112,rời khỏi,đi khỏi,đi ra khỏi,rời đi khỏi,ra đi khỏi,biến ra,biến đi,biến ra khỏi,biến đi khỏi
31113,nhảy van,nhảy điệu van,làm điệu van
31114,nấn ná,chần chừ,lần lữa,trì hoãn,nán lại,trù chừ,lấn cấn,lấn bấn,chần chờ,chần chừ,do dự,đắn đo,lần chần,lần khần,lưỡng lự,ngần ngừ,phân vân
31115,hộ vệ,hộ tống,đi hộ vệ
31116,tháo lui,rút lui,thoái lui,lùi bước,tháo chạy,rút chạy
31117,trườn,đi ngoằn ngoèo,lượn ngoằn ngoèo,trườn ngoằn ngoèo
31118,oằn,oằn xuống,sệ,sệ xuống,võng,võng xuống
31119,hất,đẩy,xô,hẩy,xô đẩy,hất ra,đẩy ra,xô ra,hẩy ra
31120,rời trại,nhổ trại,bỏ trại,tháo trại
31121,bơi thành đàn,bơi thành bầy,bơi theo bầy
31122,vội,chạy vội,đi vội
31123,đổ,tràn,tuôn,đổ ra,tràn ra,tràn lên,tuôn lên
31124,ra khơi,nhổ neo
31125,đưa đi,gửi đi,gởi đi,đưa tới,gởi tới
31126,đến đỉnh,đến ngưỡng,đạt ngưỡng,đến đỉnh điểm,tới đỉnh điểm,đến tới hạn,đạt đến đỉnh điểm,đi đến đỉnh điểm,đến mức cao nhất,đến giới hạn trên,tới giới hạn trên,đạt đến mức cao nhất,bước đến điểm cao nhất
31127,lao,quăng,liện,lạng lách,lao vào,quăng mình vào
31128,tụ,hợp,tụm,tụ tập,quần tụ,quy tụ,tập hợp,túm tụm đàn đúm,nhóm họp,tụ lại,quy lại,quy về một mối
31129,vèo,veo,vèo vèo,bay vèo,bay vèo vèo
31130,chuyển,chuyển hướng,chuyển sang,hướng sang
31131,qua,vượt qua,băng qua,xuyên qua,qua được,vượt qua được,băng qua được,xuyên qua được
31132,nằm ngửa,ngửa
31133,vặn vẹo,vùng vẫy,giẫy giụa,cựa quậy,quằn quại
31134,đậu,đỗ,đậu xuống,đỗ xuống,đỗ lại
31135,bay tàu lượn
31136,đi qua,vượt qua,vụt qua,vèo qua
31137,xiêu vẹo,loạng choạng,nghiêng ngả,ngả nghiêng,đi xiêu vẹo,đi loạng choạng,đi nghiêng ngả,đi ngả nghiêng,ngả ngớn
31138,đi vội vã,đi tất tưởi,đi tất ta tất tưởi,bay vù,lao vù
31139,luồn,xỏ
31140,chảy ra,chảy đi,chảy ra ngoài
31141,cho dừng,chặn,chặn lại,cản,dừng,dừng lại,khống chế,ngăn,ngăn chặn,ngăn cản,ngăn lại,đình chỉ
31142,truyền,bay,lan,trôi,truyền đi,bay đi,lan đi,trôi đi
31143,đến từ,được từ
31144,đi xuồng,bơi xuồng,chèo xuồng
31145,co rúm lại,co mình lại,co rúm mình lại
31146,xua,xua đi,xua đuổi,xua tan,làm tiêu tan
31147,thúc,đốc thúc,thúc đẩy
31148,chuyển,quay,hướng
31149,cút,phắn,xéo,biến,cút đi,phắn đi,xéo đi,biến đi
31150,giẫm,dận,giẫm lên,giẫm vào,lấy chân ấn vào
31151,chuyển sang,chuyển qua,bước sang,bước qua
31152,chở xà lan
31153,phấp phới,phất phới,phất phơ,phất pha phất phơ
31154,đi tàu hỏa,đi xe lửa,đi xa hỏa
31155,lắc hông,xoay hông,vặn hông,đánh hông,nhảy lắc hông,nhảy xoay hông,nhảy vặn hông
31156,quạt,phe phẩy,đập phành phạch,tung tẩy
31157,đi thong dong,đi thong thả,đi thung dung,đi ung dung,đi đủng đà đủng đỉnh,đi đủng đỉnh
31158,trào dâng,dâng trào,dâng tràn,dâng cao,lên cao,nổi lên
31159,nhảy,đi,leo lên
31160,cuốn,cuốn bay,cuốn trôi,cuốn đi,trôi
31161,nằm ngoài tầm với,nằm ngoài khả năng,nằm ngoài tầm tay,vượt quá khả năng,vượt khỏi tầm tay,vượt khỏi tầm kiểm soát,nằm ngoài tầm kiểm soát
31162,gập,co,gập lại,co lại,co gập lại
31163,trượt,trượt sang bên
31164,đi,bước,bước đi
31165,lấy,múc,kín,lấy ra,múc ra,lấy lên,múc lên
31166,vắt chéo,gập chéo,bắt chéo,đặt chéo
31167,chệch hướng,lệch hướng,đổi hướng,chuyển hướng,trẹo hướng,thay đổi hướng
31168,giẫm,giẫm lên,đạp,đạp lên,chà đạp,chà đạp lên
31169,trật đường ray,chệch đường ray,làm trật bánh
31170,nghiêng,nghiêng về
31171,nhởn nhơ,rề rà,nấn ná,kề cà,lần lữa,con cà con kê,khất lần
31172,chiếm,lấy,lấp,phủ
31173,cọ quạy,cựa,cựa mình,cựa quậy,ngọ ngoạy,nhích,nhúc nhích,nhúc nhắc,động đậy
31174,mọc lên,được xây lên,được dựng lên,được xây dựng lên
31175,tách ra,rẽ ra,chia lìa,xa rời,rời xa
31176,rỉ,rỏ,làm rỉ vào,làm rỏ vào
31177,làm quay,làm xoay,làm đổi hướng
31178,đi đều,bước đều,bước hành quân
31179,trượt tuyết
31180,làm chảy,làm đổ,làm chảy ra,làm đổ ra,đổ,chảy
31181,cưỡi,cưỡi ngựa,phi ngựa,phóng ngựa
31182,đắm,chìm,chìm xuống,chìm đắm
31183,ngụp lặn dưới nước
31184,đi chĩa ngón chân,đi chĩa mũi chân
31185,lấn,lấn chiếm,vượt quá,xâm lấn,xâm nhập,xâm phạm,đi quá
31186,lượn quanh,đi lượn,lượn vòng
31187,ngọ nguậy,cựa quậy,động đậy liên tục
31188,trèo,leo,trèo leo,leo trèo,trèo lên,leo lên
31189,rê,kéo,di
31190,hối hả,rối rít,tất bật,cập rập
31191,đâm sầm,đâm rầm,đâm sầm vào,đâm rầm vào,đâm sầm cái,đâm rầm cái
31192,thơ thẩn,đi thơ thẩn,đi vẩn vơ
31193,chạy được
31194,vọt,bắn,phọt,phun,phụt,vọt ra,bắn ra,phun ra,phụt ra,bắn ra
31195,lao,lao đi,lao vút,lao vun vút,vọt lên
31196,lảo đảo,lểu đểu,đi loạng choạng,đi loạng quạng,đi chệnh choạng,đi chuệch choạng
31197,trần truồng
31198,lên tàu,đáp tàu
31199,ghìm,giữ,gò
31200,lui,thoái lui,rút lui,lùi lại,lùi xuống
31201,bám theo,bám đuổi,rượt theo,rượt đuổi,săn đuổi,truy đuổi,đuổi,đuổi bắt,đuổi theo
31202,quàng dây kéo,quàng dây lôi,buộc dây kéo,buộc dây lôi
31203,xoáy,xoay tít,xoay tròn,xoay vòng,quay tít,quay lộn,quay tròn
31204,đánh gục,lật đổ,lật nhào,bắt hàng phục
31205,cúi,ngả,gục,nghiêng,gập
31206,hạ đột ngột,xuống đột ngột,giảm đột ngột,phanh đột ngột
31207,xoay,quay,ngoặt
31208,chìm xuống,lún xuống,lắng xuống
31209,lái sang trái,quay sang trái
31210,xua,xua đi,xua tan,đốt lửa xua,dùng lửa xua đuổi,hun
31211,lái máy bay,điều khiển máy bay,bay
31212,đi dạo,tản bộ,đi thơ thẩn,đi tha thẩn,đi lang thang,đi vơ vẩn
31213,giật phắt,giật nảy người,giật nẩy người,giật nảy mình,giật bắn,giật bắn người,giật thót,giật thót người
31214,bay tầm thấp,bay thấp,bay sát
31215,bắt nhảy
31216,chạy,đi,chuyển,di chuyển,chuyển động
31217,chạy,chuồn,vội rời đi,chợt bỏ đi,chuồn ngay,tháo chạy
31218,chuyển,thay,thay đổi,chuyển đổi,chuyển xe,thay xe,đổi xe
31219,nghiêng,nghiêng cánh
31220,ghì,ghì cương,ghì cương ngựa,ghìm,ghìm cương,ghìm cương ngựa,gò,gò cương,gò cương ngựa,kéo cương
31221,quay,quay tay
31222,õng ẹo,ưỡn ẹo,thưỡn thẹo,đi õng ẹo,đi ưỡn ẹo,đi thưỡn thẹo
31223,trôi,giạt,cuốn trôi,kéo trôi,trôi giạt,cuốn đi,trôi đi,giạt đi
31224,lái xe đi chơi,đánh xe đi chơi,chạy xe đi chơi
31225,đi với,cùng đi với,đi cùng với,tháp tùng,theo đuôi,bám đuôi
31226,tự tiện vào,tự ý vào,tự tiện lao vào,tự ý lao vào
31227,đi không vững,bước chập chững,chập chững bước đi
31228,lật,úp,sấp,lật úp,lật ngược,lật sấp,úp sấp
31229,đứng lên,đứng dậy,đứng thẳng dậy,bật dậy,đứng bật dậy
31230,vấp,trượt,sẩy chân,vấp chân,trượt chân,hụt chân,vấp phải,trượt phải,bước hụt
31231,đi nghênh ngang,đi khệnh khạng,bước khệnh khạng,đi khụng khiệng
31232,bỏ,thải,tống,tống cổ,tống khứ,thoát khỏi,loại bỏ,thải hồi
31233,trốn đi,trốn cùng nhau,chạy trốn cùng nhau,trốn đi cùng nhau,chạy trốn với người tình,chạy trốn với người yêu,trốn đi cùng người yêu,trốn đi cùng người thương,trốn đi cùng người tình
31234,chuyển quanh
31235,tiến lên,tiến tới,đi tới,thẳng tiến,đi lên,thẳng lên,thẳng tới
31236,hạ,chìm,lặn,ngụp,đắm,đắm chìm
31237,xiêu,vẹo,nghiêng,ngả,liêu xiêu,xiêu vẹo,nghiêng ngả,ngả nghiêng,chòng chành
31238,sa thải,thải hồi,đuổi,đuổi ra,đuổi đi
31239,vượt rào,nhảy vượt rào,nhẩy vượt rào
31240,lảo đảo,lểu đểu,ngả nghiêng,lắc lư
31241,dàn hòa,gỡ hòa,san bằng tỉ số,san bằng cách biệt
31242,làm giảm,làm hạ
31243,lướt,trôi,lềnh bềnh,bồng bềnh
31244,đâm sầm,đổ rầm,đổ sầm,đâm rầm,ngã sầm,ngã rầm
31245,lùi về,đi lùi về,kéo lùi về,thụt lùi về
31246,lăn,lăn mình,lăn tròn
31247,rào,chắn,ngăn,rào chắn
